,i_max,width,treatment,mouse,vessel_type,vessel,region_in_vessel,profile,repetition,y_bin_width,depth,rbc_flow,source
415,149.47732543945312,0.4808150984044737,Enzyme,20230511,pa,1.0,6,4,1,1.0,0.0,yes,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
416,134.64064025878906,0.5090207750685884,Enzyme,20230511,pa,1.0,6,5,1,1.0,0.0,yes,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
417,132.07696533203125,0.4709941839118698,Enzyme,20230511,pa,1.0,6,6,1,1.0,0.0,yes,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
418,110.6073989868164,0.497055222458119,Enzyme,20230511,pa,1.0,6,7,1,1.0,0.0,yes,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
419,120.87847137451172,0.5898681580862082,Enzyme,20230511,pa,1.0,6,8,1,1.0,0.0,yes,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
420,116.9622802734375,0.5300387780859808,Enzyme,20230511,pa,1.0,6,9,1,1.0,0.0,yes,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
421,92.85202026367188,0.7707293411573595,Enzyme,20230511,pa,1.0,6,10,1,1.0,0.0,yes,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
422,254.74093627929688,0.7137382412935303,Saline,20230512,pa,1.0,1,0,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
423,214.06158447265625,0.7205019729961855,Saline,20230512,pa,1.0,1,1,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
424,217.6273956298828,0.5705275050425129,Saline,20230512,pa,1.0,1,2,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
425,243.3924102783203,0.8070769936038964,Saline,20230512,pa,1.0,1,3,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
426,184.6902618408203,0.8995670681236803,Saline,20230512,pa,1.0,1,4,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
427,187.74533081054688,0.9698978548090552,Saline,20230512,pa,1.0,1,5,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
428,211.1778259277344,0.7330130728681965,Saline,20230512,pa,1.0,1,6,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
429,234.8849029541016,0.6018972060877026,Saline,20230512,pa,1.0,1,7,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
430,217.9873809814453,0.6457269181521639,Saline,20230512,pa,1.0,1,8,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
431,261.8633117675781,0.8362197097799076,Saline,20230512,pa,1.0,1,9,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
432,242.69509887695312,0.7400853988058209,Saline,20230512,pa,1.0,1,10,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
433,242.8305206298828,0.7192983942560147,Saline,20230512,pa,1.0,1,11,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
434,215.4788818359375,0.7157407685445456,Saline,20230512,pa,1.0,1,12,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
435,226.0497894287109,0.7509946362814226,Saline,20230512,pa,1.0,1,13,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
436,196.20030212402344,0.7723395022600279,Saline,20230512,pa,1.0,1,14,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
437,221.77532958984372,0.8869915798304042,Saline,20230512,pa,1.0,1,15,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
438,263.0841064453125,0.8246723110674914,Saline,20230512,pa,1.0,1,16,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
439,243.77194213867188,0.6509398184808681,Saline,20230512,pa,1.0,2,0,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
440,204.46282958984372,0.6971625265376673,Saline,20230512,pa,1.0,2,1,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
441,209.0611572265625,1.0823224300300751,Saline,20230512,pa,1.0,2,2,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
442,212.1130828857422,0.8249789855133827,Saline,20230512,pa,1.0,2,3,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
443,214.51792907714844,0.7136558600488847,Saline,20230512,pa,1.0,2,4,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
444,213.23516845703125,0.6950872402119082,Saline,20230512,pa,1.0,2,5,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
445,229.8262481689453,0.7861398739890539,Saline,20230512,pa,1.0,2,6,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
446,184.59629821777344,1.150031124765427,Saline,20230512,pa,1.0,2,7,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
447,201.9840087890625,0.7842898569625163,Saline,20230512,pa,1.0,2,8,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
448,220.8873291015625,0.6828260006346341,Saline,20230512,pa,1.0,2,9,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
449,241.7322540283203,0.6536171955965351,Saline,20230512,pa,1.0,2,10,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
450,199.24044799804688,0.6784993648533195,Saline,20230512,pa,1.0,2,11,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
451,210.32318115234372,0.911206438611572,Saline,20230512,pa,1.0,2,12,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
452,227.9669647216797,0.7471188572672567,Saline,20230512,pa,1.0,2,13,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
453,250.4988555908203,0.6241524865592112,Saline,20230512,pa,1.0,2,14,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
454,226.8839569091797,0.7193808930746606,Saline,20230512,pa,1.0,2,15,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
455,218.8610382080078,0.514935454434827,Saline,20230512,pa,1.0,2,16,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
456,334.1192932128906,0.6119089819601555,Saline,20230512,pa,1.0,3,0,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
457,300.3240966796875,0.5095378715046248,Saline,20230512,pa,1.0,3,1,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
458,346.26470947265625,0.7309973931205871,Saline,20230512,pa,1.0,3,2,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
459,392.1982421875,0.8083074151293257,Saline,20230512,pa,1.0,3,3,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
460,396.5863952636719,0.589825780081636,Saline,20230512,pa,1.0,3,4,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
461,426.41595458984375,0.7255229402242716,Saline,20230512,pa,1.0,3,5,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
462,395.1490173339844,0.6653355573586399,Saline,20230512,pa,1.0,3,6,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
463,427.7682189941406,0.6569884520857343,Saline,20230512,pa,1.0,3,7,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
464,378.072265625,0.6314708194389329,Saline,20230512,pa,1.0,3,8,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
465,405.3801879882813,0.606624351699141,Saline,20230512,pa,1.0,3,9,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
466,448.8949890136719,0.5816815963393971,Saline,20230512,pa,1.0,3,10,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
467,333.6978759765625,0.589911475016569,Saline,20230512,pa,1.0,3,11,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
468,367.5707702636719,0.5824445455489737,Saline,20230512,pa,1.0,3,12,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
469,341.910400390625,0.5851261644615597,Saline,20230512,pa,1.0,3,13,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
470,347.9666442871094,0.5559054623095303,Saline,20230512,pa,1.0,3,14,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
471,369.7040100097656,0.6277005667813249,Saline,20230512,pa,1.0,3,15,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
472,330.24908447265625,0.6613048024256578,Saline,20230512,pa,1.0,3,16,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
473,165.5072479248047,0.8123808482471908,Saline,20230512,pa,1.0,4,0,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
474,146.9489288330078,0.6590042225168489,Saline,20230512,pa,1.0,4,1,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
475,131.49815368652344,0.8060139699583981,Saline,20230512,pa,1.0,4,2,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
476,161.1641082763672,0.7505388479182642,Saline,20230512,pa,1.0,4,3,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
477,186.0481719970703,0.5619959684457765,Saline,20230512,pa,1.0,4,4,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
478,191.63427734375,0.631312337660562,Saline,20230512,pa,1.0,4,5,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
479,176.37591552734375,0.6848149784368918,Saline,20230512,pa,1.0,4,6,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
480,157.15139770507812,0.6446652478786419,Saline,20230512,pa,1.0,4,7,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
481,166.62966918945312,0.7874875842417985,Saline,20230512,pa,1.0,4,8,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
482,156.11322021484375,0.6811662160501673,Saline,20230512,pa,1.0,4,9,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
483,165.22958374023438,0.6007806750650424,Saline,20230512,pa,1.0,4,10,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
484,142.2357177734375,1.0160845220886063,Saline,20230512,pa,1.0,4,11,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
485,152.63233947753906,0.8870126745375462,Saline,20230512,pa,1.0,4,12,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
486,155.21517944335938,0.8506888296422819,Saline,20230512,pa,1.0,4,13,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
487,171.3649139404297,0.8025468405797191,Saline,20230512,pa,1.0,4,14,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
488,173.47080993652344,0.7748283019325068,Saline,20230512,pa,1.0,4,15,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
489,139.33132934570312,0.9228500700231894,Saline,20230512,pa,1.0,4,16,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
490,259.9902648925781,0.5920318877315758,Saline,20230512,pa,1.0,5,0,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
491,260.9950256347656,0.742694869621257,Saline,20230512,pa,1.0,5,1,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
492,280.8597106933594,0.6293532568638867,Saline,20230512,pa,1.0,5,2,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
493,259.8619079589844,0.5890294936240181,Saline,20230512,pa,1.0,5,3,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
494,249.1492462158203,0.5015329207158672,Saline,20230512,pa,1.0,5,4,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
495,242.96099853515625,0.6203699202048973,Saline,20230512,pa,1.0,5,5,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
496,243.8677673339844,0.614592377830931,Saline,20230512,pa,1.0,5,6,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
497,235.3118896484375,0.581741158509832,Saline,20230512,pa,1.0,5,7,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
498,214.20030212402344,0.5810351707887023,Saline,20230512,pa,1.0,5,8,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
499,239.1021881103516,0.6593811225330413,Saline,20230512,pa,1.0,5,9,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
500,233.2076568603516,0.6415309579591941,Saline,20230512,pa,1.0,5,10,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
501,218.3988800048828,0.6727158330966461,Saline,20230512,pa,1.0,5,11,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
502,207.16099548339844,0.7255988577693095,Saline,20230512,pa,1.0,5,12,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
503,205.6101226806641,0.7001235360523559,Saline,20230512,pa,1.0,5,13,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
504,202.8929443359375,0.7511616046234195,Saline,20230512,pa,1.0,5,14,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
505,238.6559600830078,0.7402144370190022,Saline,20230512,pa,1.0,5,15,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
506,222.56044006347656,0.752838109936274,Saline,20230512,pa,1.0,5,16,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
507,195.7653350830078,0.8150353682533762,Saline,20230512,pa,1.0,6,0,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
508,249.817626953125,0.6936582795543949,Saline,20230512,pa,1.0,6,1,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
509,299.19146728515625,0.6133440752610468,Saline,20230512,pa,1.0,6,2,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
510,271.5992736816406,0.638891391818543,Saline,20230512,pa,1.0,6,3,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
511,207.5511474609375,0.592944627567487,Saline,20230512,pa,1.0,6,4,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
512,202.60818481445312,0.5688647795232313,Saline,20230512,pa,1.0,6,5,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
513,188.16651916503903,0.6110875952340074,Saline,20230512,pa,1.0,6,6,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
514,224.69924926757807,0.6174888044904314,Saline,20230512,pa,1.0,6,7,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
515,206.71456909179688,0.7580246930141818,Saline,20230512,pa,1.0,6,8,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
516,257.6177978515625,0.6200111258706826,Saline,20230512,pa,1.0,6,9,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
517,258.0525207519531,0.7154043419261917,Saline,20230512,pa,1.0,6,10,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
518,272.4513244628906,0.6184085740859295,Saline,20230512,pa,1.0,6,11,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
519,222.8856658935547,0.6518615485730486,Saline,20230512,pa,1.0,6,12,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
520,177.196044921875,0.7590275104697781,Saline,20230512,pa,1.0,6,13,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
521,209.10494995117188,0.6620818807542044,Saline,20230512,pa,1.0,6,14,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
522,199.62136840820312,0.6646374231457557,Saline,20230512,pa,1.0,6,15,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
523,209.7903594970703,0.5871433065942213,Saline,20230512,pa,1.0,6,16,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc
524,218.1134185791016,0.7059883797485647,Saline,20230512,pea,1.0,1,0,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
525,172.99681091308594,0.7877585568152661,Saline,20230512,pea,1.0,1,1,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
526,184.91961669921875,0.6629852139835855,Saline,20230512,pea,1.0,1,2,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
527,207.72210693359372,0.8148693925246171,Saline,20230512,pea,1.0,1,3,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
528,207.0391845703125,0.7844644735048689,Saline,20230512,pea,1.0,1,4,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
529,214.5038299560547,0.8475103861619111,Saline,20230512,pea,1.0,1,5,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
530,222.8329315185547,0.6273411897604504,Saline,20230512,pea,1.0,1,6,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
531,274.5245361328125,0.6416729198642024,Saline,20230512,pea,1.0,1,7,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
532,256.4111328125,0.6412681844329171,Saline,20230512,pea,1.0,1,8,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
533,169.42161560058594,0.7482806970999896,Saline,20230512,pea,1.0,1,9,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
534,238.43118286132807,0.683648903314328,Saline,20230512,pea,1.0,1,10,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
535,240.8960418701172,0.7925287233962948,Saline,20230512,pea,1.0,1,11,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
536,244.986083984375,0.809935785750298,Saline,20230512,pea,1.0,1,12,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
537,210.3111572265625,0.919290157169943,Saline,20230512,pea,1.0,1,13,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
538,217.01031494140625,0.7337800475309244,Saline,20230512,pea,1.0,1,14,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
539,215.4019470214844,0.8279441328786206,Saline,20230512,pea,1.0,1,15,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
540,247.72244262695312,0.9604172997013124,Saline,20230512,pea,1.0,1,16,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
541,216.336181640625,0.7048997045651273,Saline,20230512,pea,1.0,2,0,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
542,177.07803344726562,0.7068191856390111,Saline,20230512,pea,1.0,2,1,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
543,171.32351684570312,0.82426015021111,Saline,20230512,pea,1.0,2,2,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
544,177.42420959472656,0.8400746630308813,Saline,20230512,pea,1.0,2,3,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
545,184.42984008789065,0.6585097564138902,Saline,20230512,pea,1.0,2,4,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
546,174.24264526367188,0.7104182765449405,Saline,20230512,pea,1.0,2,5,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
547,149.2609405517578,0.9644429796857974,Saline,20230512,pea,1.0,2,6,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
548,185.30938720703125,1.069363362017194,Saline,20230512,pea,1.0,2,7,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
549,137.86428833007812,0.9951814163007686,Saline,20230512,pea,1.0,2,8,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
550,128.3977508544922,0.7584476685115433,Saline,20230512,pea,1.0,2,9,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
