,mouse,image,profile,vessel_type,vessel,region_in_vessel,repetition,i_max,width,depth,rbc_flow,y_bin_width,treatment
411,20230511,4.0,13,pa,1.0,4,1,137.46701049804688,0.5702739852090755,0.0,,1.0,Enzyme
412,20230511,4.0,14,pa,1.0,4,1,142.35015869140625,0.5088025856187048,0.0,,1.0,Enzyme
413,20230511,4.0,15,pa,1.0,4,1,129.17706298828125,0.6250959699904222,0.0,,1.0,Enzyme
414,20230511,4.0,16,pa,1.0,4,1,130.83753967285156,0.4731116124311239,0.0,,1.0,Enzyme
415,20230511,5.0,0,pa,1.0,5,1,178.05838012695312,0.6795146017895171,0.0,,1.0,Enzyme
416,20230511,5.0,1,pa,1.0,5,1,179.07553100585938,0.8162250890045897,0.0,,1.0,Enzyme
417,20230511,5.0,2,pa,1.0,5,1,178.17430114746094,0.656263760774646,0.0,,1.0,Enzyme
418,20230511,5.0,3,pa,1.0,5,1,187.00958251953125,0.6165683375934918,0.0,,1.0,Enzyme
419,20230511,5.0,4,pa,1.0,5,1,247.5790557861328,0.674503416225047,0.0,,1.0,Enzyme
420,20230511,5.0,5,pa,1.0,5,1,228.1817321777344,0.6375894959489479,0.0,,1.0,Enzyme
421,20230511,5.0,6,pa,1.0,5,1,227.8954315185547,0.5474115805476103,0.0,,1.0,Enzyme
422,20230511,5.0,7,pa,1.0,5,1,224.9720001220703,0.5805546503172607,0.0,,1.0,Enzyme
423,20230511,5.0,8,pa,1.0,5,1,222.18247985839844,0.6268103852933713,0.0,,1.0,Enzyme
424,20230511,5.0,9,pa,1.0,5,1,251.78091430664065,0.5893236295220952,0.0,,1.0,Enzyme
425,20230511,5.0,10,pa,1.0,5,1,234.1444091796875,0.633139999133931,0.0,,1.0,Enzyme
426,20230511,5.0,11,pa,1.0,5,1,235.0449676513672,0.6338410068924851,0.0,,1.0,Enzyme
427,20230511,6.0,0,pa,1.0,6,1,122.02477264404295,0.5235797647117373,0.0,,1.0,Enzyme
428,20230511,6.0,1,pa,1.0,6,1,145.69541931152344,0.4729641316608166,0.0,,1.0,Enzyme
429,20230511,6.0,2,pa,1.0,6,1,104.45865631103516,0.6332962729412337,0.0,,1.0,Enzyme
430,20230511,6.0,3,pa,1.0,6,1,124.68739318847656,0.4782336450583919,0.0,,1.0,Enzyme
431,20230511,6.0,4,pa,1.0,6,1,149.47732543945312,0.4808150984044737,0.0,,1.0,Enzyme
432,20230511,6.0,5,pa,1.0,6,1,134.64064025878906,0.5090207750685884,0.0,,1.0,Enzyme
433,20230511,6.0,6,pa,1.0,6,1,132.07696533203125,0.4709941839118698,0.0,,1.0,Enzyme
434,20230511,6.0,7,pa,1.0,6,1,110.6073989868164,0.497055222458119,0.0,,1.0,Enzyme
435,20230511,6.0,8,pa,1.0,6,1,120.87847137451172,0.5898681580862082,0.0,,1.0,Enzyme
436,20230511,6.0,9,pa,1.0,6,1,116.9622802734375,0.5300387780859808,0.0,,1.0,Enzyme
437,20230511,6.0,10,pa,1.0,6,1,92.85202026367188,0.7707293411573595,0.0,,1.0,Enzyme
438,20230512,3.0,0,pa,1.0,1,1,254.74093627929688,0.7137382412935303,0.0,,1.0,Saline
439,20230512,3.0,1,pa,1.0,1,1,214.06158447265625,0.7205019729961855,0.0,,1.0,Saline
440,20230512,3.0,2,pa,1.0,1,1,217.6273956298828,0.5705275050425129,0.0,,1.0,Saline
441,20230512,3.0,3,pa,1.0,1,1,243.3924102783203,0.8070769936038964,0.0,,1.0,Saline
442,20230512,3.0,4,pa,1.0,1,1,184.6902618408203,0.8995670681236803,0.0,,1.0,Saline
443,20230512,3.0,5,pa,1.0,1,1,187.74533081054688,0.9698978548090552,0.0,,1.0,Saline
444,20230512,3.0,6,pa,1.0,1,1,211.1778259277344,0.7330130728681965,0.0,,1.0,Saline
445,20230512,3.0,7,pa,1.0,1,1,234.8849029541016,0.6018972060877026,0.0,,1.0,Saline
446,20230512,3.0,8,pa,1.0,1,1,217.9873809814453,0.6457269181521639,0.0,,1.0,Saline
447,20230512,3.0,9,pa,1.0,1,1,261.8633117675781,0.8362197097799076,0.0,,1.0,Saline
448,20230512,3.0,10,pa,1.0,1,1,242.69509887695312,0.7400853988058209,0.0,,1.0,Saline
449,20230512,3.0,11,pa,1.0,1,1,242.8305206298828,0.7192983942560147,0.0,,1.0,Saline
450,20230512,3.0,12,pa,1.0,1,1,215.4788818359375,0.7157407685445456,0.0,,1.0,Saline
451,20230512,3.0,13,pa,1.0,1,1,226.0497894287109,0.7509946362814226,0.0,,1.0,Saline
452,20230512,3.0,14,pa,1.0,1,1,196.20030212402344,0.7723395022600279,0.0,,1.0,Saline
453,20230512,3.0,15,pa,1.0,1,1,221.77532958984372,0.8869915798304042,0.0,,1.0,Saline
454,20230512,3.0,16,pa,1.0,1,1,263.0841064453125,0.8246723110674914,0.0,,1.0,Saline
455,20230512,4.0,0,pa,1.0,2,1,243.77194213867188,0.6509398184808681,0.0,,1.0,Saline
456,20230512,4.0,1,pa,1.0,2,1,204.46282958984372,0.6971625265376673,0.0,,1.0,Saline
457,20230512,4.0,2,pa,1.0,2,1,209.0611572265625,1.0823224300300751,0.0,,1.0,Saline
458,20230512,4.0,3,pa,1.0,2,1,212.1130828857422,0.8249789855133827,0.0,,1.0,Saline
459,20230512,4.0,4,pa,1.0,2,1,214.51792907714844,0.7136558600488847,0.0,,1.0,Saline
460,20230512,4.0,5,pa,1.0,2,1,213.23516845703125,0.6950872402119082,0.0,,1.0,Saline
461,20230512,4.0,6,pa,1.0,2,1,229.8262481689453,0.7861398739890539,0.0,,1.0,Saline
462,20230512,4.0,7,pa,1.0,2,1,184.59629821777344,1.150031124765427,0.0,,1.0,Saline
463,20230512,4.0,8,pa,1.0,2,1,201.9840087890625,0.7842898569625163,0.0,,1.0,Saline
464,20230512,4.0,9,pa,1.0,2,1,220.8873291015625,0.6828260006346341,0.0,,1.0,Saline
465,20230512,4.0,10,pa,1.0,2,1,241.7322540283203,0.6536171955965351,0.0,,1.0,Saline
466,20230512,4.0,11,pa,1.0,2,1,199.24044799804688,0.6784993648533195,0.0,,1.0,Saline
467,20230512,4.0,12,pa,1.0,2,1,210.32318115234372,0.911206438611572,0.0,,1.0,Saline
468,20230512,4.0,13,pa,1.0,2,1,227.9669647216797,0.7471188572672567,0.0,,1.0,Saline
469,20230512,4.0,14,pa,1.0,2,1,250.4988555908203,0.6241524865592112,0.0,,1.0,Saline
470,20230512,4.0,15,pa,1.0,2,1,226.8839569091797,0.7193808930746606,0.0,,1.0,Saline
471,20230512,4.0,16,pa,1.0,2,1,218.8610382080078,0.514935454434827,0.0,,1.0,Saline
472,20230512,5.0,0,pa,1.0,3,1,334.1192932128906,0.6119089819601555,0.0,,1.0,Saline
473,20230512,5.0,1,pa,1.0,3,1,300.3240966796875,0.5095378715046248,0.0,,1.0,Saline
474,20230512,5.0,2,pa,1.0,3,1,346.26470947265625,0.7309973931205871,0.0,,1.0,Saline
475,20230512,5.0,3,pa,1.0,3,1,392.1982421875,0.8083074151293257,0.0,,1.0,Saline
476,20230512,5.0,4,pa,1.0,3,1,396.5863952636719,0.589825780081636,0.0,,1.0,Saline
477,20230512,5.0,5,pa,1.0,3,1,426.41595458984375,0.7255229402242716,0.0,,1.0,Saline
478,20230512,5.0,6,pa,1.0,3,1,395.1490173339844,0.6653355573586399,0.0,,1.0,Saline
479,20230512,5.0,7,pa,1.0,3,1,427.7682189941406,0.6569884520857343,0.0,,1.0,Saline
480,20230512,5.0,8,pa,1.0,3,1,378.072265625,0.6314708194389329,0.0,,1.0,Saline
481,20230512,5.0,9,pa,1.0,3,1,405.3801879882813,0.606624351699141,0.0,,1.0,Saline
482,20230512,5.0,10,pa,1.0,3,1,448.8949890136719,0.5816815963393971,0.0,,1.0,Saline
483,20230512,5.0,11,pa,1.0,3,1,333.6978759765625,0.589911475016569,0.0,,1.0,Saline
484,20230512,5.0,12,pa,1.0,3,1,367.5707702636719,0.5824445455489737,0.0,,1.0,Saline
485,20230512,5.0,13,pa,1.0,3,1,341.910400390625,0.5851261644615597,0.0,,1.0,Saline
486,20230512,5.0,14,pa,1.0,3,1,347.9666442871094,0.5559054623095303,0.0,,1.0,Saline
487,20230512,5.0,15,pa,1.0,3,1,369.7040100097656,0.6277005667813249,0.0,,1.0,Saline
488,20230512,5.0,16,pa,1.0,3,1,330.24908447265625,0.6613048024256578,0.0,,1.0,Saline
489,20230512,6.0,0,pa,1.0,4,1,165.5072479248047,0.8123808482471908,0.0,,1.0,Saline
490,20230512,6.0,1,pa,1.0,4,1,146.9489288330078,0.6590042225168489,0.0,,1.0,Saline
491,20230512,6.0,2,pa,1.0,4,1,131.49815368652344,0.8060139699583981,0.0,,1.0,Saline
492,20230512,6.0,3,pa,1.0,4,1,161.1641082763672,0.7505388479182642,0.0,,1.0,Saline
493,20230512,6.0,4,pa,1.0,4,1,186.0481719970703,0.5619959684457765,0.0,,1.0,Saline
494,20230512,6.0,5,pa,1.0,4,1,191.63427734375,0.631312337660562,0.0,,1.0,Saline
495,20230512,6.0,6,pa,1.0,4,1,176.37591552734375,0.6848149784368918,0.0,,1.0,Saline
496,20230512,6.0,7,pa,1.0,4,1,157.15139770507812,0.6446652478786419,0.0,,1.0,Saline
497,20230512,6.0,8,pa,1.0,4,1,166.62966918945312,0.7874875842417985,0.0,,1.0,Saline
498,20230512,6.0,9,pa,1.0,4,1,156.11322021484375,0.6811662160501673,0.0,,1.0,Saline
499,20230512,6.0,10,pa,1.0,4,1,165.22958374023438,0.6007806750650424,0.0,,1.0,Saline
500,20230512,6.0,11,pa,1.0,4,1,142.2357177734375,1.0160845220886063,0.0,,1.0,Saline
501,20230512,6.0,12,pa,1.0,4,1,152.63233947753906,0.8870126745375462,0.0,,1.0,Saline
502,20230512,6.0,13,pa,1.0,4,1,155.21517944335938,0.8506888296422819,0.0,,1.0,Saline
503,20230512,6.0,14,pa,1.0,4,1,171.3649139404297,0.8025468405797191,0.0,,1.0,Saline
504,20230512,6.0,15,pa,1.0,4,1,173.47080993652344,0.7748283019325068,0.0,,1.0,Saline
505,20230512,6.0,16,pa,1.0,4,1,139.33132934570312,0.9228500700231894,0.0,,1.0,Saline
506,20230512,7.0,0,pa,1.0,5,1,259.9902648925781,0.5920318877315758,0.0,,1.0,Saline
507,20230512,7.0,1,pa,1.0,5,1,260.9950256347656,0.742694869621257,0.0,,1.0,Saline
508,20230512,7.0,2,pa,1.0,5,1,280.8597106933594,0.6293532568638867,0.0,,1.0,Saline
509,20230512,7.0,3,pa,1.0,5,1,259.8619079589844,0.5890294936240181,0.0,,1.0,Saline
510,20230512,7.0,4,pa,1.0,5,1,249.1492462158203,0.5015329207158672,0.0,,1.0,Saline
511,20230512,7.0,5,pa,1.0,5,1,242.96099853515625,0.6203699202048973,0.0,,1.0,Saline
512,20230512,7.0,6,pa,1.0,5,1,243.8677673339844,0.614592377830931,0.0,,1.0,Saline
513,20230512,7.0,7,pa,1.0,5,1,235.3118896484375,0.581741158509832,0.0,,1.0,Saline
514,20230512,7.0,8,pa,1.0,5,1,214.20030212402344,0.5810351707887023,0.0,,1.0,Saline
515,20230512,7.0,9,pa,1.0,5,1,239.1021881103516,0.6593811225330413,0.0,,1.0,Saline
516,20230512,7.0,10,pa,1.0,5,1,233.2076568603516,0.6415309579591941,0.0,,1.0,Saline
517,20230512,7.0,11,pa,1.0,5,1,218.3988800048828,0.6727158330966461,0.0,,1.0,Saline
518,20230512,7.0,12,pa,1.0,5,1,207.16099548339844,0.7255988577693095,0.0,,1.0,Saline
519,20230512,7.0,13,pa,1.0,5,1,205.6101226806641,0.7001235360523559,0.0,,1.0,Saline
520,20230512,7.0,14,pa,1.0,5,1,202.8929443359375,0.7511616046234195,0.0,,1.0,Saline
521,20230512,7.0,15,pa,1.0,5,1,238.6559600830078,0.7402144370190022,0.0,,1.0,Saline
522,20230512,7.0,16,pa,1.0,5,1,222.56044006347656,0.752838109936274,0.0,,1.0,Saline
523,20230512,8.0,0,pa,1.0,6,1,195.7653350830078,0.8150353682533762,0.0,,1.0,Saline
524,20230512,8.0,1,pa,1.0,6,1,249.817626953125,0.6936582795543949,0.0,,1.0,Saline
525,20230512,8.0,2,pa,1.0,6,1,299.19146728515625,0.6133440752610468,0.0,,1.0,Saline
526,20230512,8.0,3,pa,1.0,6,1,271.5992736816406,0.638891391818543,0.0,,1.0,Saline
527,20230512,8.0,4,pa,1.0,6,1,207.5511474609375,0.592944627567487,0.0,,1.0,Saline
528,20230512,8.0,5,pa,1.0,6,1,202.60818481445312,0.5688647795232313,0.0,,1.0,Saline
529,20230512,8.0,6,pa,1.0,6,1,188.16651916503903,0.6110875952340074,0.0,,1.0,Saline
530,20230512,8.0,7,pa,1.0,6,1,224.69924926757807,0.6174888044904314,0.0,,1.0,Saline
531,20230512,8.0,8,pa,1.0,6,1,206.71456909179688,0.7580246930141818,0.0,,1.0,Saline
532,20230512,8.0,9,pa,1.0,6,1,257.6177978515625,0.6200111258706826,0.0,,1.0,Saline
533,20230512,8.0,10,pa,1.0,6,1,258.0525207519531,0.7154043419261917,0.0,,1.0,Saline
534,20230512,8.0,11,pa,1.0,6,1,272.4513244628906,0.6184085740859295,0.0,,1.0,Saline
535,20230512,8.0,12,pa,1.0,6,1,222.8856658935547,0.6518615485730486,0.0,,1.0,Saline
536,20230512,8.0,13,pa,1.0,6,1,177.196044921875,0.7590275104697781,0.0,,1.0,Saline
537,20230512,8.0,14,pa,1.0,6,1,209.10494995117188,0.6620818807542044,0.0,,1.0,Saline
538,20230512,8.0,15,pa,1.0,6,1,199.62136840820312,0.6646374231457557,0.0,,1.0,Saline
539,20230512,8.0,16,pa,1.0,6,1,209.7903594970703,0.5871433065942213,0.0,,1.0,Saline
540,20230512,9.0,0,pea,1.0,1,1,218.1134185791016,0.7059883797485647,0.0,,1.0,Saline
541,20230512,9.0,1,pea,1.0,1,1,172.99681091308594,0.7877585568152661,0.0,,1.0,Saline
542,20230512,9.0,2,pea,1.0,1,1,184.91961669921875,0.6629852139835855,0.0,,1.0,Saline
543,20230512,9.0,3,pea,1.0,1,1,207.72210693359372,0.8148693925246171,0.0,,1.0,Saline
544,20230512,9.0,4,pea,1.0,1,1,207.0391845703125,0.7844644735048689,0.0,,1.0,Saline
545,20230512,9.0,5,pea,1.0,1,1,214.5038299560547,0.8475103861619111,0.0,,1.0,Saline
546,20230512,9.0,6,pea,1.0,1,1,222.8329315185547,0.6273411897604504,0.0,,1.0,Saline
547,20230512,9.0,7,pea,1.0,1,1,274.5245361328125,0.6416729198642024,0.0,,1.0,Saline
548,20230512,9.0,8,pea,1.0,1,1,256.4111328125,0.6412681844329171,0.0,,1.0,Saline
549,20230512,9.0,9,pea,1.0,1,1,169.42161560058594,0.7482806970999896,0.0,,1.0,Saline
550,20230512,9.0,10,pea,1.0,1,1,238.43118286132807,0.683648903314328,0.0,,1.0,Saline
551,20230512,9.0,11,pea,1.0,1,1,240.8960418701172,0.7925287233962948,0.0,,1.0,Saline
552,20230512,9.0,12,pea,1.0,1,1,244.986083984375,0.809935785750298,0.0,,1.0,Saline
553,20230512,9.0,13,pea,1.0,1,1,210.3111572265625,0.919290157169943,0.0,,1.0,Saline
554,20230512,9.0,14,pea,1.0,1,1,217.01031494140625,0.7337800475309244,0.0,,1.0,Saline
555,20230512,9.0,15,pea,1.0,1,1,215.4019470214844,0.8279441328786206,0.0,,1.0,Saline
556,20230512,9.0,16,pea,1.0,1,1,247.72244262695312,0.9604172997013124,0.0,,1.0,Saline
557,20230512,10.0,0,pea,1.0,2,1,216.336181640625,0.7048997045651273,0.0,,1.0,Saline
558,20230512,10.0,1,pea,1.0,2,1,177.07803344726562,0.7068191856390111,0.0,,1.0,Saline
559,20230512,10.0,2,pea,1.0,2,1,171.32351684570312,0.82426015021111,0.0,,1.0,Saline
560,20230512,10.0,3,pea,1.0,2,1,177.42420959472656,0.8400746630308813,0.0,,1.0,Saline
561,20230512,10.0,4,pea,1.0,2,1,184.42984008789065,0.6585097564138902,0.0,,1.0,Saline
562,20230512,10.0,5,pea,1.0,2,1,174.24264526367188,0.7104182765449405,0.0,,1.0,Saline
563,20230512,10.0,6,pea,1.0,2,1,149.2609405517578,0.9644429796857974,0.0,,1.0,Saline
564,20230512,10.0,7,pea,1.0,2,1,185.30938720703125,1.069363362017194,0.0,,1.0,Saline
565,20230512,10.0,8,pea,1.0,2,1,137.86428833007812,0.9951814163007686,0.0,,1.0,Saline
566,20230512,10.0,9,pea,1.0,2,1,128.3977508544922,0.7584476685115433,0.0,,1.0,Saline
567,20230512,10.0,10,pea,1.0,2,1,114.54148864746094,1.1618181564836778,0.0,,1.0,Saline
568,20230512,10.0,11,pea,1.0,2,1,116.74120330810548,0.9440099061953332,0.0,,1.0,Saline
569,20230512,10.0,12,pea,1.0,2,1,121.3034896850586,0.8315747518207139,0.0,,1.0,Saline
570,20230512,10.0,13,pea,1.0,2,1,118.2209243774414,0.7808264581470965,0.0,,1.0,Saline
571,20230512,10.0,14,pea,1.0,2,1,112.2730712890625,0.9834583618118417,0.0,,1.0,Saline
572,20230512,10.0,15,pea,1.0,2,1,133.22193908691406,0.8618657047354983,0.0,,1.0,Saline
573,20230512,10.0,16,pea,1.0,2,1,145.7286376953125,0.697334403222861,0.0,,1.0,Saline
574,20230512,11.0,0,pea,1.0,3,1,186.7204132080078,0.6523394093363883,0.0,,1.0,Saline
575,20230512,11.0,1,pea,1.0,3,1,168.8284454345703,0.6696947442691492,0.0,,1.0,Saline
576,20230512,11.0,2,pea,1.0,3,1,152.48880004882812,0.6296590017963979,0.0,,1.0,Saline
577,20230512,11.0,3,pea,1.0,3,1,180.58636474609372,0.625849362431179,0.0,,1.0,Saline
578,20230512,11.0,4,pea,1.0,3,1,188.29315185546875,0.5898644488502516,0.0,,1.0,Saline
579,20230512,11.0,5,pea,1.0,3,1,164.497314453125,0.6707233249665254,0.0,,1.0,Saline
580,20230512,11.0,6,pea,1.0,3,1,173.60342407226562,0.6929864732836606,0.0,,1.0,Saline
581,20230512,11.0,7,pea,1.0,3,1,176.65773010253906,0.701738629211075,0.0,,1.0,Saline
582,20230512,11.0,8,pea,1.0,3,1,186.76577758789065,0.5513894695457164,0.0,,1.0,Saline
583,20230512,11.0,9,pea,1.0,3,1,184.9896240234375,0.6309148475783353,0.0,,1.0,Saline
584,20230512,11.0,10,pea,1.0,3,1,213.5633087158203,0.6045125283773025,0.0,,1.0,Saline
585,20230512,11.0,11,pea,1.0,3,1,150.85958862304688,0.6509792813606232,0.0,,1.0,Saline
586,20230512,11.0,12,pea,1.0,3,1,155.00595092773438,0.676480595764545,0.0,,1.0,Saline
587,20230512,11.0,13,pea,1.0,3,1,147.51181030273438,0.7058532212330189,0.0,,1.0,Saline
588,20230512,11.0,14,pea,1.0,3,1,209.9849548339844,0.7401558514734745,0.0,,1.0,Saline
589,20230512,11.0,15,pea,1.0,3,1,153.42642211914062,0.7808117380515949,0.0,,1.0,Saline
590,20230512,11.0,16,pea,1.0,3,1,165.05050659179688,0.600309634548168,0.0,,1.0,Saline
591,20230512,12.0,0,pea,1.0,4,1,157.0229949951172,0.7085141054713056,0.0,,1.0,Saline
592,20230512,12.0,1,pea,1.0,4,1,170.63035583496094,0.626722200915804,0.0,,1.0,Saline
593,20230512,12.0,2,pea,1.0,4,1,178.86468505859375,0.610805616615469,0.0,,1.0,Saline
594,20230512,12.0,3,pea,1.0,4,1,200.59759521484372,0.6018605054229571,0.0,,1.0,Saline
595,20230512,12.0,4,pea,1.0,4,1,203.6920623779297,0.5930428052871459,0.0,,1.0,Saline
596,20230512,12.0,5,pea,1.0,4,1,181.37599182128903,0.5225116672343777,0.0,,1.0,Saline
597,20230512,12.0,6,pea,1.0,4,1,208.13723754882807,0.7642738441976213,0.0,,1.0,Saline
598,20230512,12.0,7,pea,1.0,4,1,205.96258544921875,0.689208061173515,0.0,,1.0,Saline
599,20230512,12.0,8,pea,1.0,4,1,197.63755798339844,0.6984646563404162,0.0,,1.0,Saline
600,20230512,12.0,9,pea,1.0,4,1,196.40272521972656,0.5976858872433759,0.0,,1.0,Saline
601,20230512,12.0,10,pea,1.0,4,1,211.102294921875,0.5555476310434404,0.0,,1.0,Saline
602,20230512,12.0,11,pea,1.0,4,1,180.17282104492188,0.7266974068732583,0.0,,1.0,Saline
603,20230512,13.0,0,pea,1.0,5,1,252.6131591796875,0.514289438455922,0.0,,1.0,Saline
604,20230512,13.0,1,pea,1.0,5,1,233.8774261474609,0.8229466576597648,0.0,,1.0,Saline
605,20230512,13.0,2,pea,1.0,5,1,261.5316162109375,0.7727983990722791,0.0,,1.0,Saline
606,20230512,13.0,3,pea,1.0,5,1,233.5130615234375,0.685199133166071,0.0,,1.0,Saline
607,20230512,13.0,4,pea,1.0,5,1,207.4348907470703,0.6316019858570776,0.0,,1.0,Saline
608,20230512,13.0,5,pea,1.0,5,1,201.41921997070312,0.7398043112665267,0.0,,1.0,Saline
609,20230512,13.0,6,pea,1.0,5,1,243.8927001953125,0.6092726406190767,0.0,,1.0,Saline
610,20230512,13.0,7,pea,1.0,5,1,274.2740173339844,0.6501288010357609,0.0,,1.0,Saline
611,20230512,13.0,8,pea,1.0,5,1,275.502685546875,0.7156301481089145,0.0,,1.0,Saline
612,20230512,13.0,9,pea,1.0,5,1,255.24583435058597,0.8859796858278433,0.0,,1.0,Saline
613,20230512,13.0,10,pea,1.0,5,1,252.73426818847656,0.7690655690341437,0.0,,1.0,Saline
614,20230512,13.0,11,pea,1.0,5,1,283.8883056640625,0.598828429359239,0.0,,1.0,Saline
615,20230512,13.0,12,pea,1.0,5,1,287.660400390625,0.6489351385262108,0.0,,1.0,Saline
616,20230512,13.0,13,pea,1.0,5,1,339.72027587890625,0.7365317985181399,0.0,,1.0,Saline
617,20230512,13.0,14,pea,1.0,5,1,259.8322448730469,0.7072345406277876,0.0,,1.0,Saline
618,20230512,13.0,15,pea,1.0,5,1,300.4466552734375,0.5388646753834578,0.0,,1.0,Saline
619,20230512,13.0,16,pea,1.0,5,1,384.63226318359375,0.6243236823860467,0.0,,1.0,Saline
620,20230512,14.0,0,pea,1.0,6,1,154.94142150878906,0.737118350400543,0.0,,1.0,Saline
621,20230512,14.0,1,pea,1.0,6,1,148.7604217529297,0.6447470895912737,0.0,,1.0,Saline
622,20230512,14.0,2,pea,1.0,6,1,122.2450714111328,0.5869095714307591,0.0,,1.0,Saline
623,20230512,14.0,3,pea,1.0,6,1,125.90370178222656,0.5505060118518035,0.0,,1.0,Saline
624,20230512,14.0,4,pea,1.0,6,1,129.7176513671875,0.6322526081924291,0.0,,1.0,Saline
625,20230512,14.0,5,pea,1.0,6,1,126.9085464477539,0.5876433671030075,0.0,,1.0,Saline
626,20230512,14.0,6,pea,1.0,6,1,107.23130798339844,0.6226094170890217,0.0,,1.0,Saline
627,20230512,14.0,7,pea,1.0,6,1,116.99410247802734,0.6315128659185252,0.0,,1.0,Saline
628,20230512,14.0,8,pea,1.0,6,1,138.9418182373047,0.5266588213875121,0.0,,1.0,Saline
629,20230512,14.0,9,pea,1.0,6,1,131.63876342773438,0.5993603441160165,0.0,,1.0,Saline
630,20230512,14.0,10,pea,1.0,6,1,163.5879364013672,0.5989155941264777,0.0,,1.0,Saline
631,20230512,14.0,11,pea,1.0,6,1,158.27938842773438,0.530063699434633,0.0,,1.0,Saline
632,20230512,14.0,12,pea,1.0,6,1,163.0181121826172,0.65817329544657,0.0,,1.0,Saline
633,20230512,14.0,13,pea,1.0,6,1,174.10018920898438,0.5519608110702539,0.0,,1.0,Saline
634,20230512,14.0,14,pea,1.0,6,1,162.0535888671875,0.6313239568015341,0.0,,1.0,Saline
635,20230512,14.0,15,pea,1.0,6,1,171.72052001953125,0.5574955878101235,0.0,,1.0,Saline
636,20230512,14.0,16,pea,1.0,6,1,180.10755920410156,0.5525131519027582,0.0,,1.0,Saline
637,20230513,2.0,0,pa,1.0,1,1,222.4573211669922,0.9199068199493076,0.0,,1.0,Saline
638,20230513,2.0,1,pa,1.0,1,1,247.7399139404297,0.8665761374319843,0.0,,1.0,Saline
639,20230513,2.0,2,pa,1.0,1,1,224.5420837402344,0.7246611864330852,0.0,,1.0,Saline
640,20230513,2.0,3,pa,1.0,1,1,237.43630981445312,0.7831489784329086,0.0,,1.0,Saline
641,20230513,2.0,4,pa,1.0,1,1,249.4144744873047,0.6467508983213897,0.0,,1.0,Saline
642,20230513,2.0,5,pa,1.0,1,1,238.5009613037109,0.5733075591393799,0.0,,1.0,Saline
643,20230513,2.0,6,pa,1.0,1,1,221.82247924804688,0.7548857188353537,0.0,,1.0,Saline
644,20230513,2.0,7,pa,1.0,1,1,235.68104553222656,1.3030130811325051,0.0,,1.0,Saline
645,20230513,2.0,8,pa,1.0,1,1,227.01255798339844,0.93145085324662,0.0,,1.0,Saline
646,20230513,2.0,9,pa,1.0,1,1,257.8589172363281,0.7017167244628304,0.0,,1.0,Saline
647,20230513,2.0,10,pa,1.0,1,1,239.7727508544922,0.8229061161281273,0.0,,1.0,Saline
648,20230513,2.0,11,pa,1.0,1,1,261.8983154296875,0.7148335091725926,0.0,,1.0,Saline
649,20230513,2.0,12,pa,1.0,1,1,221.21533203125,0.6681523554602791,0.0,,1.0,Saline
650,20230513,2.0,13,pa,1.0,1,1,234.18017578125,0.7622009089543909,0.0,,1.0,Saline
651,20230513,2.0,14,pa,1.0,1,1,212.48809814453125,0.8269899015804079,0.0,,1.0,Saline
652,20230513,2.0,15,pa,1.0,1,1,218.3679351806641,0.6362526991834692,0.0,,1.0,Saline
653,20230513,2.0,16,pa,1.0,1,1,252.94305419921875,0.7548317085415626,0.0,,1.0,Saline
654,20230513,3.0,0,pa,1.0,2,1,178.3095703125,0.7085292201177733,0.0,,1.0,Saline
655,20230513,3.0,1,pa,1.0,2,1,192.965576171875,0.6550865688076524,0.0,,1.0,Saline
656,20230513,3.0,2,pa,1.0,2,1,185.79122924804688,0.6099363736035119,0.0,,1.0,Saline
657,20230513,3.0,3,pa,1.0,2,1,211.9200439453125,0.5256743890758973,0.0,,1.0,Saline
658,20230513,3.0,4,pa,1.0,2,1,217.0259704589844,0.6470975999067221,0.0,,1.0,Saline
659,20230513,3.0,5,pa,1.0,2,1,208.3264617919922,0.6964374041057564,0.0,,1.0,Saline
660,20230513,3.0,6,pa,1.0,2,1,194.55311584472656,0.9224044727184229,0.0,,1.0,Saline
661,20230513,4.0,0,pa,1.0,3,1,224.59288024902344,0.5603082438113116,0.0,,1.0,Saline
662,20230513,4.0,1,pa,1.0,3,1,256.5050964355469,0.4431717777908091,0.0,,1.0,Saline
663,20230513,4.0,2,pa,1.0,3,1,281.7940673828125,0.5885575428925112,0.0,,1.0,Saline
664,20230513,4.0,3,pa,1.0,3,1,277.4261474609375,0.5783996124328361,0.0,,1.0,Saline
665,20230513,4.0,4,pa,1.0,3,1,269.2320861816406,0.6318143729879893,0.0,,1.0,Saline
666,20230513,4.0,5,pa,1.0,3,1,229.83432006835935,0.7857872341411856,0.0,,1.0,Saline
667,20230513,4.0,6,pa,1.0,3,1,196.9341735839844,0.6722831927111983,0.0,,1.0,Saline
668,20230513,4.0,7,pa,1.0,3,1,176.99771118164062,0.9579042984689377,0.0,,1.0,Saline
669,20230513,4.0,8,pa,1.0,3,1,185.91783142089844,0.6847068038693802,0.0,,1.0,Saline
670,20230513,4.0,9,pa,1.0,3,1,190.79864501953125,0.7673584830280422,0.0,,1.0,Saline
671,20230513,4.0,10,pa,1.0,3,1,203.81048583984372,0.6786689021431691,0.0,,1.0,Saline
672,20230513,4.0,11,pa,1.0,3,1,227.57962036132807,0.69360828832618,0.0,,1.0,Saline
673,20230513,4.0,12,pa,1.0,3,1,294.4817810058594,0.5974509274624715,0.0,,1.0,Saline
