mouse_id,capillary_id,treatment,clock_time,time,blood_cell_id,intensity
1,1,control,16:27:50.156,0.1564165416541654,3,42.54222977238122
1,1,control,16:27:50.157,0.1576105610561056,3,36.13292211915655
1,1,control,16:27:50.158,0.1588045804580458,3,6.223781740873093
1,1,control,16:27:50.159,0.159998599859986,3,49.814793377343946
1,1,control,16:27:50.161,0.1611926192619261,3,106.40594156775568
1,1,control,16:27:50.162,0.1623866386638663,3,56.49721066862456
1,1,control,16:27:50.163,0.1635806580658065,3,37.588584871295225
1,1,control,16:27:50.164,0.1647746774677467,3,29.180048218967784
1,1,control,16:27:50.165,0.1659686968696869,3,29.2715846232864
1,1,control,16:27:50.224,0.2244756475647564,4,-4.986998485480115
1,1,control,16:27:50.225,0.2256696669666966,4,0.0883920883400151
1,1,control,16:27:50.226,0.2268636863686368,4,8.16312933606011
1,1,control,16:27:50.228,0.228057705770577,4,5.737204180148197
1,1,control,16:27:50.229,0.2292517251725172,4,7.810607808501942
1,1,control,16:27:50.230,0.2304457445744574,4,-0.616668324517164
1,1,control,16:27:50.231,0.2316397639763976,4,-4.044632497204859
1,1,control,16:27:50.232,0.2328337833783378,4,-20.973292719789967
1,1,control,16:27:50.234,0.234027802780278,4,1.0973432661397453
1,1,control,16:27:50.235,0.2352218221822182,4,9.167267988067948
1,1,control,16:27:50.236,0.2364158415841584,4,4.236474242834021
1,1,control,16:27:50.237,0.2376098609860986,4,18.304955096781555
1,1,control,16:27:50.238,0.2388038803880388,4,-15.127296114229908
1,1,control,16:27:50.239,0.2399978997899789,4,-4.060285784946359
1,1,control,16:27:50.241,0.2411919191919191,4,22.00597995903152
1,1,control,16:27:50.242,0.2423859385938593,4,9.571495260874158
1,1,control,16:27:50.262,0.2626842684268426,5,13.566048456946362
1,1,control,16:27:50.263,0.2638782878287828,5,10.617355450929267
1,1,control,16:27:50.265,0.265072307230723,5,-21.83214952185853
1,1,control,16:27:50.266,0.2662663266326632,5,15.71753281258148
1,1,control,16:27:50.267,0.2674603460346034,5,16.76640196554628
1,1,control,16:27:50.268,0.2686543654365436,5,-13.185542316757548
1,1,control,16:27:50.269,0.2698483848384838,5,9.36169994433871
1,1,control,16:27:50.271,0.271042404240424,5,7.908128957457492
1,1,control,16:27:50.272,0.2722364236423642,5,-9.54625484138984
1,1,control,16:27:50.273,0.2734304430443044,5,12.49854920857868
1,1,control,16:27:50.274,0.2746244624462446,5,23.04254199024429
1,1,control,16:27:50.275,0.2758184818481848,5,8.085724605864556
1,1,control,16:27:50.335,0.3355194519451945,6,-9.709121787518114
1,1,control,16:27:50.336,0.3367134713471347,6,10.29836933704864
1,1,control,16:27:50.337,0.3379074907490749,6,10.305332365848813
1,1,control,16:27:50.339,0.3391015101510151,6,-1.68822452467883
1,1,control,16:27:50.340,0.3402955295529553,6,5.317706887109381
1,1,control,16:27:50.341,0.3414895489548954,6,-10.176865135000128
1,1,control,16:27:50.342,0.3426835683568356,6,32.32806771188258
1,1,control,16:27:50.343,0.3438775877587758,6,30.832513766736227
1,1,control,16:27:50.345,0.345071607160716,6,9.83648140163801
1,1,control,16:27:50.346,0.3462656265626562,6,-13.6600209812009
1,1,control,16:27:50.347,0.3474596459645964,6,-7.656984952374103
1,1,control,16:27:50.348,0.3486536653665366,6,7.345597941807682
1,1,control,16:27:50.349,0.3498476847684768,6,15.347736176431098
1,1,control,16:27:50.351,0.351041704170417,6,11.849438245122911
1,1,control,16:27:50.352,0.3522357235723572,6,44.850712657220384
1,1,control,16:27:50.353,0.3534297429742974,6,8.851567934969836
1,1,control,16:27:50.354,0.3546237623762376,6,13.352012610754826
1,1,control,16:27:50.407,0.4071606160616061,7,-3.4078912367086502
1,1,control,16:27:50.408,0.4083546354635463,7,-1.9174065662240167
1,1,control,16:27:50.409,0.4095486548654865,7,4.573029881365045
1,1,control,16:27:50.410,0.4107426742674267,7,-13.936575403689249
1,1,control,16:27:50.411,0.4119366936693669,7,2.053783985666556
1,1,control,16:27:50.413,0.4131307130713071,7,-8.955885627779224
1,1,control,16:27:50.414,0.4143247324732473,7,20.534421993465983
1,1,control,16:27:50.415,0.4155187518751875,7,-16.975286999396843
1,1,control,16:27:50.416,0.4167127712771277,7,-9.485006542417878
1,1,control,16:27:50.417,0.4179067906790679,7,-10.99473065982356
1,1,control,16:27:50.419,0.4191008100810081,7,-10.004453464906137
1,1,control,16:27:50.420,0.4202948294829483,7,10.98583083912152
1,1,control,16:27:50.421,0.4214888488848884,7,9.476127958305751
1,1,control,16:27:50.422,0.4226828682868286,7,10.9664435071669
1,1,control,16:27:50.423,0.4238768876887688,7,-12.043216992052038
1,1,control,16:27:50.425,0.425070907090709,7,-11.052848110101834
1,1,control,16:27:50.489,0.4895479547954795,8,23.58264035334388
1,1,control,16:27:50.490,0.4907419741974197,8,65.58012118243798
1,1,control,16:27:50.491,0.4919359935993599,8,25.077779204980075
1,1,control,16:27:50.493,0.4931300130013001,8,49.57561436010107
1,1,control,16:27:50.494,0.4943240324032403,8,24.57362650229831
1,1,control,16:27:50.495,0.4955180518051805,8,51.07181540226168
1,1,control,16:27:50.496,0.4967120712071207,8,29.07018074771628
1,1,control,16:27:50.497,0.4979060906090609,8,78.06872214428093
1,1,control,16:27:50.499,0.4991001100110011,8,15.567439116342712
1,1,control,16:27:50.500,0.5002941294129413,8,73.56633110794664
1,1,control,16:27:50.501,0.5014881488148815,8,42.565397483700366
1,1,control,16:27:50.502,0.5026821682168217,8,27.064637529693755
1,1,control,16:27:50.503,0.5038761876187619,8,34.064050454432504
1,1,control,16:27:50.505,0.505070207020702,8,54.063635389786015
1,1,control,16:27:50.506,0.5062642264226422,8,12.0633913919486
1,1,control,16:27:50.507,0.5074582458245824,8,39.563317442414245
1,1,control,16:27:50.576,0.5767113711371137,9,104.2831420900622
1,1,control,16:27:50.577,0.5779053905390539,9,100.28922132319768
1,1,control,16:27:50.579,0.5790994099409941,9,143.29531498809698
1,1,control,16:27:50.580,0.5802934293429343,9,128.8014196672808
1,1,control,16:27:50.581,0.5814874487448745,9,150.30753194120106
1,1,control,16:27:50.582,0.5826814681468147,9,132.3136483894064
1,1,control,16:27:50.583,0.5838754875487548,9,78.8197655917023
1,1,control,16:27:50.585,0.585069506950695,9,90.32588012930488
1,1,control,16:27:50.586,0.5862635263526352,9,84.83198858598847
1,1,control,16:27:50.587,0.5874575457545754,9,90.33808754922656
1,1,control,16:27:50.588,0.5886515651565156,9,134.84417361132626
1,1,control,16:27:50.604,0.6041738173817381,10,14.420583595561098
1,1,control,16:27:50.605,0.6053678367836783,10,12.926136577155376
1,1,control,16:27:50.606,0.6065618561856185,10,3.431626870595764
1,1,control,16:27:50.607,0.6077558755875587,10,-2.5629487064876315
1,1,control,16:27:50.608,0.6089498949894989,10,4.442406686428143
1,1,control,16:27:50.610,0.6101439143914391,10,9.947689913738415
1,1,control,16:27:50.611,0.6113379337933793,10,-13.047102135319603
1,1,control,16:27:50.612,0.6125319531953195,10,1.45802745429215
1,1,control,16:27:50.613,0.6137259725972597,10,-17.53692437563899
1,1,control,16:27:50.614,0.6149199919991999,10,-7.531960655638642
1,1,control,16:27:50.616,0.6161140114011401,10,2.972915612381314
1,1,control,16:27:50.617,0.6173080308030803,10,16.477701456038716
1,1,control,16:27:50.618,0.6185020502050205,10,11.982393933385636
1,1,control,16:27:50.619,0.6196960696069607,10,2.9869901338018394
1,1,control,16:27:50.630,0.6304422442244224,11,48.52355984551461
1,1,control,16:27:50.631,0.6316362636263626,11,-12.972959299914294
1,1,control,16:27:50.632,0.6328302830283028,11,7.530395572336218
1,1,control,16:27:50.634,0.634024302430243,11,-3.966378007025796
1,1,control,16:27:50.635,0.6352183218321832,11,19.536717534564104
1,1,control,16:27:50.636,0.6364123412341234,11,3.0396798122492186
1,1,control,16:27:50.637,0.6376063606360636,11,5.542506484461114
1,1,control,16:27:50.638,0.6388003800380038,11,-4.954804746383971
1,1,control,16:27:50.639,0.639994399439944,11,-23.952256133201928
1,1,control,16:27:50.641,0.6411884188418842,11,27.05015011642911
1,1,control,16:27:50.642,0.6423824382438243,11,-1.947588159074627
1,1,control,16:27:50.643,0.6435764576457645,11,12.554526925340625
1,1,control,16:27:50.644,0.6447704770477047,11,18.05649330199583
1,1,control,16:27:50.645,0.6459644964496449,11,5.05830895109527
1,1,control,16:27:50.684,0.6841731173117311,12,14.027446286234024
1,1,control,16:27:50.685,0.6853671367136713,12,26.02349844141392
1,1,control,16:27:50.686,0.6865611561156115,12,44.01936316294676
1,1,control,16:27:50.687,0.6877551755175517,12,-2.98495961395426
1,1,control,16:27:50.688,0.6889491949194919,12,22.01053010658164
1,1,control,16:27:50.690,0.6901432143214321,12,20.50583238117251
1,1,control,16:27:50.691,0.6913372337233723,12,15.000947327259
1,1,control,16:27:50.692,0.6925312531253125,12,17.99587512316556
1,1,control,16:27:50.693,0.6937252725272527,12,16.99061600814754
1,1,control,16:27:50.694,0.6949192919291929,12,-21.514829717575964
1,1,control,16:27:50.784,0.7844707470747074,13,21.65053396052899
1,1,control,16:27:50.785,0.7856647664766476,13,29.63615299967539
1,1,control,16:27:50.786,0.7868587858785878,13,32.12177363059243
1,1,control,16:27:50.788,0.788052805280528,13,20.10739997136065
1,1,control,16:27:50.789,0.7892468246824682,13,44.09303616584525
1,1,control,16:27:50.790,0.7904408440844084,13,24.078686382895484
1,1,control,16:27:50.791,0.7916348634863486,13,25.064354815538834
1,1,control,16:27:50.792,0.7928288828882888,13,58.050045680170285
1,1,control,16:27:50.794,0.794022902290229,13,6.535763215736751
1,1,control,16:27:50.795,0.7952169216921692,13,41.52151168291694
1,1,control,16:27:50.796,0.7964109410941094,13,38.00729536329662
1,1,control,16:27:50.797,0.7976049604960496,13,28.99311855853962
1,1,control,16:27:50.798,0.7987989798979898,13,20.978985589554668
1,1,control,16:27:50.799,0.79999299929993,13,31.464900795658195
1,1,control,16:27:50.801,0.8011870187018701,13,20.950868533733285
1,1,control,16:27:50.802,0.8023810381038103,13,15.936893177384915
1,1,control,16:27:50.803,0.8035750575057505,13,61.42297911609178
1,1,control,16:27:50.804,0.8047690769076907,13,14.90913075435455
1,1,control,16:27:50.805,0.8059630963096309,13,41.89535251084109
1,1,control,16:27:50.807,0.8071571157115711,13,52.881648817528514
1,1,control,16:27:50.825,0.825067406740674,14,35.188083837593524
1,1,control,16:27:50.826,0.8262614261426142,14,82.17618319297115
1,1,control,16:27:50.827,0.8274554455445544,14,45.66443363567007
1,1,control,16:27:50.828,0.8286494649464946,14,76.65283968801907
1,1,control,16:27:50.829,0.8298434843484348,14,39.14140586899052
1,1,control,16:27:50.831,0.831037503750375,14,41.63013669331527
1,1,control,16:27:50.832,0.8322315231523152,14,33.61903667059778
1,1,control,16:27:50.833,0.8334255425542554,14,109.60811030443186
1,1,control,16:27:50.834,0.8346195619561956,14,52.09736209151687
1,1,control,16:27:50.835,0.8358135813581358,14,39.58679652077487
1,1,control,16:27:50.837,0.837007600760076,14,54.07641807246869
1,1,control,16:27:50.838,0.8382016201620162,14,54.56623121732096
1,1,control,16:27:50.839,0.8393956395639564,14,33.05624041563469
1,1,control,16:27:50.840,0.8405896589658965,14,39.04645011641495
1,1,control,16:27:50.841,0.8417836783678367,14,22.536864756492392
1,1,control,16:27:50.842,0.8429776977697769,14,43.52748875964832
1,1,control,16:27:50.844,0.8441717171717171,14,68.51832653574176
1,1,control,16:27:50.845,0.8453657365736573,14,60.50938247983849
1,1,control,16:27:50.926,0.9265590559055904,15,14.627647394461746
1,1,control,16:27:50.927,0.9277530753075308,15,-22.35731282170877
1,1,control,16:27:50.928,0.9289470947094708,15,2.1581686264236595
1,1,control,16:27:50.930,0.9301411141114112,15,-11.82590685230241
1,1,control,16:27:50.931,0.9313351335133512,15,9.69046208776578
1,1,control,16:27:50.932,0.9325291529152916,15,-7.792723271272294
1,1,control,16:27:50.933,0.9337231723172316,15,4.224538288772664
1,1,control,16:27:50.934,0.934917191719172,15,7.242247921833496
1,1,control,16:27:50.936,0.936111211121112,15,-2.2395932827487712
1,1,control,16:27:50.937,0.9373052305230524,15,-12.720984300549643
1,1,control,16:27:50.938,0.9384992499249925,15,34.29807582762513
1,1,control,16:27:50.939,0.9396932693269326,15,-4.682412004563375
1,1,control,16:27:50.940,0.9408872887288728,15,0.3375530307210397
1,1,control,16:27:50.942,0.942081308130813,15,-1.1420283047913102
1,1,control,16:27:50.943,0.9432753275327532,15,-6.621155315745554
1,1,control,16:27:50.944,0.9444693469346934,15,-9.099827373420936
1,1,control,16:27:50.973,0.973125812581258,16,50.0489744385884
1,1,control,16:27:50.974,0.9743198319831984,16,33.58168169614896
1,1,control,16:27:50.975,0.9755138513851384,16,47.61483628851222
1,1,control,16:27:50.976,0.9767078707870788,16,90.64843698931992
1,1,control,16:27:50.977,0.9779018901890189,16,22.182482503010945
1,1,control,16:27:50.979,0.979095909590959,16,28.71697146489961
1,1,control,16:27:50.980,0.9802899289928992,16,44.25190244126598
1,1,control,16:27:50.981,0.9814839483948394,16,22.28727392945781
1,1,control,16:27:50.982,0.9826779677967796,16,28.3230843580044
1,1,control,16:27:50.983,0.9838719871987198,16,40.85933208674213
1,1,control,16:27:50.985,0.98506600660066,16,48.896015406951946
1,1,control,16:27:50.986,0.9862600260026002,16,57.433132541508485
1,1,control,16:27:50.987,0.9874540454045404,16,19.470681645040955
1,1,control,16:27:50.988,0.9886480648064806,16,42.00866080410587
1,1,control,16:27:50.989,0.9898420842084208,16,13.047068037371416
1,1,control,16:27:50.991,0.991036103610361,16,15.0859012958135
1,1,control,16:27:50.992,0.9922301230123012,16,55.12515846292352
1,1,control,16:27:50.993,0.9934241424142414,16,57.16483735492787
1,1,control,16:27:50.994,0.9946181618161816,16,57.204935721018856
1,1,control,16:27:50.995,0.9958121812181218,16,62.74545124359746
1,1,control,16:27:50.997,0.997006200620062,16,43.78638153852751
1,1,control,16:27:51.014,1.0149164916491649,17,35.9482872291196
1,1,control,16:27:51.016,1.016110511051105,17,10.995476507752455
1,1,control,16:27:51.017,1.0173045304530453,17,18.04303014992331
1,1,control,16:27:51.018,1.0184985498549854,17,7.090944630270172
1,1,control,16:27:51.019,1.0196925692569256,17,25.1392163638709
1,1,control,16:27:51.020,1.0208865886588658,17,7.187841706719922
1,1,control,16:27:51.022,1.022080608060806,17,-3.7631830437843945
1,1,control,16:27:51.023,1.0232746274627462,17,7.786138351657996
1,1,control,16:27:51.024,1.0244686468646864,17,29.33580207475704
1,1,control,16:27:51.025,1.0256626662666266,17,36.3858042501511
1,1,control,16:27:51.026,1.0268566856685668,17,29.436140945935733
1,1,control,16:27:51.028,1.028050705070507,17,38.98680817420272
1,1,control,16:27:51.029,1.0292447244724472,17,30.037801891589083
1,1,control,16:27:51.030,1.0304387438743874,17,28.08911799983629
1,1,control,16:27:51.031,1.0316327632763276,17,19.640752346359264
1,1,control,16:27:51.032,1.0328267826782678,17,7.192700724825386
1,1,control,16:27:51.034,1.034020802080208,17,17.244958875743194
1,1,control,16:27:51.035,1.0352148214821482,17,11.297522487060874
1,1,control,16:27:51.036,1.0364088408840884,17,10.350387194774283
1,1,control,16:27:51.037,1.0376028602860283,17,24.403548583544563
1,1,control,16:27:51.061,1.0614832483248324,18,26.021853067007243
1,1,control,16:27:51.062,1.0626772677267726,18,29.080140948236743
1,1,control,16:27:51.063,1.0638712871287128,18,12.138616749724974
1,1,control,16:27:51.065,1.065065306530653,18,17.69727506637423
1,1,control,16:27:51.066,1.0662593259325932,18,33.2561104591785
1,1,control,16:27:51.067,1.0674533453345334,18,34.315117456046266
1,1,control,16:27:51.068,1.0686473647364736,18,19.8742905526302
1,1,control,16:27:51.069,1.0698413841384138,18,9.433624213163355
1,1,control,16:27:51.071,1.071035403540354,18,59.49311287130189
1,1,control,16:27:51.072,1.0722294229422942,18,49.552750930974085
1,1,control,16:27:51.073,1.0734234423442344,18,2.6125327672356207
1,1,control,16:27:51.074,1.0746174617461746,18,31.17245272713093
1,1,control,16:27:51.075,1.0758114811481148,18,-1.2674948694395454
1,1,control,16:27:51.077,1.077005500550055,18,9.292684271153774
1,1,control,16:27:51.078,1.0781995199519951,18,25.35298441714845
1,1,control,16:27:51.136,1.1367064706470646,19,5.832324800711831
1,1,control,16:27:51.137,1.1379004900490048,19,4.391077219498399
1,1,control,16:27:51.139,1.139094509450945,19,7.949646536849798
1,1,control,16:27:51.140,1.1402885288528852,19,-16.491972997091636
1,1,control,16:27:51.141,1.1414825482548254,19,13.066212893255924
1,1,control,16:27:51.142,1.1426765676567656,19,18.12419850987497
1,1,control,16:27:51.143,1.1438705870587058,19,-1.818021817892884
1,1,control,16:27:51.145,1.145064606460646,19,2.2395462676082047
1,1,control,16:27:51.146,1.1462586258625862,19,-2.2031028466996503
1,1,control,16:27:51.147,1.1474526452645264,19,-6.645974743679517
1,1,control,16:27:51.148,1.1486466646664666,19,3.910925024965167
1,1,control,16:27:51.149,1.1498406840684068,19,-13.532409060368195
1,1,control,16:27:51.151,1.151034703470347,19,-10.475982486244137
1,1,control,16:27:51.152,1.1522287228722872,19,21.58019929474392
1,1,control,16:27:51.153,1.1534227422742274,19,3.136130864902455
1,1,control,16:27:51.154,1.1546167616761676,19,17.691806842362297
1,1,control,16:27:51.155,1.1558107810781078,19,3.747221881998344
1,1,control,16:27:51.157,1.157004800480048,19,10.302370676344523
1,1,control,16:27:51.158,1.158198819881988,19,-12.642752043496102
1,1,control,16:27:51.159,1.1593928392839283,19,5.911848493053526
1,1,control,16:27:51.160,1.1605868586858683,19,16.46616709694416
1,1,control,16:27:51.198,1.1987954795479547,20,24.5268895138382
1,1,control,16:27:51.199,1.199989498949895,20,16.56930777440523
1,1,control,16:27:51.201,1.2011835183518351,20,22.611297690622308
1,1,control,16:27:51.202,1.202377537753775,20,15.652856000381718
1,1,control,16:27:51.203,1.2035715571557155,20,28.19397950947028
1,1,control,16:27:51.204,1.2047655765576557,20,43.23466509216274
1,1,control,16:27:51.205,1.205959595959596,20,18.27490969180392
1,1,control,16:27:51.207,1.207153615361536,20,8.814710321379664
1,1,control,16:27:51.208,1.2083476347634765,20,25.354064064076653
1,1,control,16:27:51.209,1.2095416541654165,20,12.39296807383036
1,1,control,16:27:51.210,1.210735673567357,20,48.9314195758618
1,1,control,16:27:51.211,1.2119296929692969,20,9.969415867202173
1,1,control,16:27:51.240,1.2405861586158615,21,38.73904195767729
1,1,control,16:27:51.241,1.2417801780178015,21,67.26499884148063
1,1,control,16:27:51.242,1.242974197419742,21,10.790456866175518
1,1,control,16:27:51.244,1.244168216821682,21,17.815415419909357
1,1,control,16:27:51.245,1.2453622362236223,21,53.33987397209782
1,1,control,16:27:51.246,1.2465562556255625,21,28.36383207356073
1,1,control,16:27:51.247,1.247750275027503,21,22.88728935664315
1,1,control,16:27:51.248,1.2489442944294429,21,17.41024553532148
1,1,control,16:27:51.250,1.250138313831383,21,11.432700405294751
1,1,control,16:27:51.251,1.2513323332333233,21,31.45465384406073
1,1,control,16:27:51.252,1.2525263526352637,21,44.47610581097709
1,1,control,16:27:51.253,1.2537203720372037,21,14.49705634730735
1,1,control,16:27:51.254,1.254914391439144,21,-0.4824944237484061
1,1,control,16:27:51.256,1.256108410841084,21,32.03745370296198
1,1,control,16:27:51.257,1.2573024302430242,21,-0.4430989854570981
1,1,control,16:27:51.258,1.2584964496449644,21,18.07584788003569
1,1,control,16:27:51.259,1.2596904690469046,21,14.594294750388002
1,1,control,16:27:51.295,1.2955110511051104,22,-5.079242504759378
1,1,control,16:27:51.296,1.2967050705070506,22,-5.075631442996297
1,1,control,16:27:51.297,1.2978990899089908,22,-16.57246370528614
1,1,control,16:27:51.299,1.299093109310931,22,11.930263741988256
1,1,control,16:27:51.300,1.3002871287128712,22,9.93255400391422
1,1,control,16:27:51.301,1.3014811481148114,22,11.434410256465044
1,1,control,16:27:51.302,1.3026751675167516,22,16.43583574590012
1,1,control,16:27:51.303,1.3038691869186918,22,17.93683378814947
1,1,control,16:27:51.305,1.305063206320632,22,19.43740776818285
1,1,control,16:27:51.306,1.3062572257225722,22,-9.562438860636604
1,1,control,16:27:51.307,1.3074512451245124,22,57.93729742278582
1,1,control,16:27:51.308,1.3086452645264526,22,-12.063379793400657
1,1,control,16:27:51.309,1.3098392839283928,22,-1.56446685468471
1,1,control,16:27:51.311,1.311033303330333,22,2.434039959099508
1,1,control,16:27:51.312,1.3122273227322732,22,-5.567855566950314
1,1,control,16:27:51.313,1.3134213421342134,22,5.929850416457555
1,1,control,16:27:51.314,1.3146153615361535,22,21.92716182205602
1,1,control,16:27:51.315,1.3158093809380935,22,37.424082625251614
1,1,control,16:27:51.404,1.404166816681668,23,57.95658051589723
1,1,control,16:27:51.405,1.4053608360836083,23,18.93872363653523
1,1,control,16:27:51.406,1.4065548554855485,23,27.92088374094692
1,1,control,16:27:51.407,1.407748874887489,23,40.90306634893517
1,1,control,16:27:51.408,1.4089428942894289,23,1.3852769487601506
1,1,control,16:27:51.410,1.410136913691369,23,30.367520995707068
1,1,control,16:27:51.411,1.4113309330933093,23,18.849803910655027
1,1,control,16:27:51.412,1.4125249524952497,23,21.33213107864788
1,1,control,16:27:51.413,1.4137189718971896,23,51.81450784746694
1,1,control,16:27:51.414,1.4149129912991298,23,35.296939526206216
1,1,control,16:27:51.416,1.41610701070107,23,6.279431383850138
1,1,control,16:27:51.417,1.4173010301030102,23,38.26198864785454
1,1,control,16:27:51.418,1.4184950495049504,23,40.24461650273071
1,1,control,16:27:51.456,1.4567036703670366,24,15.254233773483548
1,1,control,16:27:51.457,1.4578976897689768,24,9.74173758254183
1,1,control,16:27:51.459,1.459091709170917,24,1.2294529903632423
1,1,control,16:27:51.460,1.4602857285728572,24,-11.782617161786192
1,1,control,16:27:51.461,1.4614797479747974,24,3.705529878643532
1,1,control,16:27:51.462,1.4626737673767376,24,4.193896774445051
1,1,control,16:27:51.463,1.4638677867786778,24,10.18248609762955
1,1,control,16:27:51.465,1.465061806180618,24,-4.328699671579841
1,1,control,16:27:51.466,1.4662558255825582,24,-12.83965814573648
1,1,control,16:27:51.467,1.4674498449844984,24,-9.350387031140542
1,1,control,16:27:51.468,1.4686438643864386,24,-8.860884128790246
1,1,control,16:27:51.469,1.4698378837883788,24,-13.871147335314475
1,1,control,16:27:51.471,1.471031903190319,24,5.618825356114826
1,1,control,16:27:51.567,1.567747474747475,25,51.56955904365498
1,1,control,16:27:51.568,1.5689414941494149,25,28.575524441046923
1,1,control,16:27:51.570,1.570135513551355,25,56.08152059505153
1,1,control,16:27:51.571,1.5713295329532952,25,27.08754094259172
1,1,control,16:27:51.572,1.5725235523552354,25,43.09357885462441
1,1,control,16:27:51.573,1.5737175717571756,25,56.09962763811029
1,1,control,16:27:51.574,1.5749115911591158,25,28.10568053802527
1,1,control,16:27:51.576,1.576105610561056,25,34.611730739413375
1,1,control,16:27:51.577,1.5772996299629962,25,47.11777136948156
1,1,control,16:27:51.578,1.5784936493649364,25,36.123795499735806
1,1,control,16:27:51.579,1.5796876687668766,25,21.629796148158903
1,1,control,16:27:51.580,1.5808816881688168,25,39.635766281429326
1,1,control,16:27:51.582,1.582075707570757,25,27.641698817182032
1,1,control,16:27:51.583,1.5832697269726972,25,35.147586626309504
1,1,control,16:27:51.584,1.5844637463746374,25,9.653422535304884
1,1,control,16:27:51.585,1.5856577657765776,25,15.159199328645483
1,1,control,16:27:51.586,1.5868517851785178,25,12.66490975121728
1,1,control,16:27:51.599,1.59998599859986,26,-13.278763060380044
1,1,control,16:27:51.601,1.6011800180018,26,1.725574088443068
1,1,control,16:27:51.602,1.6023740374037403,26,5.229748123545434
1,1,control,16:27:51.603,1.6035680568056805,26,-3.266248487475778
1,1,control,16:27:51.604,1.604762076207621,26,-1.7624232754834566
1,1,control,16:27:51.605,1.6059560956095609,26,-1.2587837667528845
1,1,control,16:27:51.607,1.607150115011501,26,5.744662520112371
1,1,control,16:27:51.608,1.6083441344134413,26,-8.752091922699464
1,1,control,16:27:51.609,1.6095381538153817,26,-13.24905458905289
1,1,control,16:27:51.610,1.6107321732173216,26,-13.7462329556743
1,1,control,16:27:51.611,1.6119261926192618,26,-10.243634478926694
1,1,control,16:27:51.613,1.613120212021202,26,-13.74126659155
1,1,control,16:27:51.614,1.6143142314231422,26,-19.239136699368416
1,1,control,16:27:51.615,1.6155082508250824,26,-7.237252177963271
